Col1,Col2,Col3,Col4,Col5,Col6,Col7,Col8,Col9,Col10,Col11,Treatment,Branch
37.5820517786561,OD400,,Stabiliser Pettina Cream,ingredient,external,30243,Stabiliser Pettina Cream,,XPM-SPC-KGR,,,OD400 - Umhlanga
84.2776096124392,OD400,,Sponge Eggless,ingredient,external,30128,Sponge Eggless,,XPM-SPE-KGR,,,OD400 - Umhlanga
22.5086475095785,OD400,,Sponge Pettina Instant,ingredient,external,30100,Sponge Pettina Instant,,XPM-SPI-KGR,,,OD400 - Umhlanga
43.7472,OD400,,Sponge Instant Coastal,ingredient,external,0,Sponge Instant Coastal,,XPM-SVC-KGR,,,OD400 - Umhlanga
33.7244875283446,OD400,,Premix 20% Sweet Red,ingredient,external,30119,Premix 20% Sweet Red,,XPM-SWE-KGR,,,OD400 - Umhlanga
0,OD400,,Specialty-Chai,ingredient,external,0,Specialty-Chai,,XPO-BCS-KGR,,,OD400 - Umhlanga
0,OD400,,Monin Hazelnut Syrup,ingredient,external,0,Monin Hazelnut Syrup,,XPO-MHS-LTR,,,OD400 - Umhlanga
0,OD400,,Monin Vanilla Syrup,ingredient,external,0,Monin Vanilla Syrup,,XPO-MVS-LTR,,,OD400 - Umhlanga
0,OD400,,Specialty - Coffee Freezo,ingredient,external,0,Specialty - Coffee Freezo,,XPO-SCF-KGR,,,OD400 - Umhlanga
0,OD400,,Salted Caramel Milkshake Syrup,ingredient,external,0,Salted Caramel Milkshake Syrup,,XPO-SCM-LTR,,,OD400 - Umhlanga
0,OD400,,Specialty -Indonesian Coffee,ingredient,external,0,Specialty -Indonesian Coffee,,XPO-SIC-KGR,,,OD400 - Umhlanga
0,OD400,,Monin Caramel Sauce,ingredient,external,0,Monin Caramel Sauce,,XPO-SMC-EAC,,,OD400 - Umhlanga
0,OD400,,Monin Caramel Syrup,ingredient,external,0,Monin Caramel Syrup,,XPO-SMC-LTR,,,OD400 - Umhlanga
0,OD400,,Strawberry Milkshake Syrup,ingredient,external,0,Strawberry Milkshake Syrup,,XPO-SMS-LTR,,,OD400 - Umhlanga
103.874703832753,OD400,,Aniseed,ingredient,external,30479,Aniseed,,XSN-ANI-KGR,,,OD400 - Umhlanga
176.315,OD400,,Flaked Almonds 1Kg,ingredient,external,0,Flaked Almonds 1Kg,,XSN-FLA-KGR,,,OD400 - Umhlanga
46.5957115374314,OD400,,Nuts Nibb,ingredient,external,30131,Nuts Nibb,,XSN-NUT-KGR,,,OD400 - Umhlanga
134.925471153846,OD400,,Pecan Nut kg,ingredient,external,,Pecan Nut kg,,XSN-PEA-KGR,,,OD400 - Umhlanga
110,OD400,,Pecan Nut Halves,ingredient,external,0,Pecan Nut Halves,,XSN-PEH-KGR,,,OD400 - Umhlanga
159.790887407407,OD400,,seed poppy,ingredient,external,30135,seed poppy,,XSN-SDP-KGR,,,OD400 - Umhlanga
79.0504291666667,OD400,,Sesame Seed,Ingredient,external,30499,Sesame Seed,,XSN-SES-KGR,,,OD400 - Umhlanga
87.79,OD400,,Spice Jeera Whole,ingredient,external,0,Spice Jeera Whole,,XSN-SJEE-KGR,,,OD400 - Umhlanga
135.6125,OD400,,Spice Mixed Herbs,ingredient,external,0,Spice Mixed Herbs,,XSN-SMI-KGR,,,OD400 - Umhlanga
156.52,OD400,,Spice Origanum,ingredient,external,0,Spice Origanum,,XSN-SOR-KGR,,,OD400 - Umhlanga
0,OD400,,Whole Somph,ingredient,external,0,Whole Somph,,XSN-WHS-KGR,,,OD400 - Umhlanga
0,OD400,,Spice- Dhania,ingredient,external,0,Spice- Dhania,,XSP- DHA-EAC,,,OD400 - Umhlanga
173,OD400,,Ground Almonds,ingredient,external,0,Ground Almonds,,XSP-ALG-KGR,0,,OD400 - Umhlanga
170.405,OD400,,Ground Almonds,ingredient,external,0,Ground Almonds,,XSP-ALG-KGR,,,OD400 - Umhlanga
50.6473602316603,OD400,,Baking Powder (Hercules),ingredient,external,30239,Baking Powder (Hercules),,XSP-BAK-KGR,,,OD400 - Umhlanga
20.3412359550562,OD400,,Bicarbonate Soda,ingredient,external,30224,Bicarbonate Soda,,XSP-BIC-KGR,,,OD400 - Umhlanga
72.1766666666667,OD400,,Cinnamon Ground,ingredient,external,30506,Cinnamon Ground,,XSP-CIN-KGR,,,OD400 - Umhlanga
21.2887602407788,OD400,,CornFlour,ingredient,external,30633,CornFlour,,XSP-COR-KGR,,,OD400 - Umhlanga
4.40827058823529,OD400,,Salt Bale,ingredient,external,30240,Salt Bale,,XSP-SAL-EAC,,,OD400 - Umhlanga
0,OD400,,Spice Bunspice,ingredient,external,30142,Spice Bunspice,,XSP-SBN-KGR,,,OD400 - Umhlanga
440.2375,OD400,,Spice Nutmeg Ground 800g,ingredient,external,0,Spice Nutmeg Ground 800g,,XSP-SNU-800G,,,OD400 - Umhlanga
169.285714285714,OD400,,Whole Nutmeg,ingredient,external,1034,Whole Nutmeg,,XSP-WNM-KGR,,,OD400 - Umhlanga
186.4,OD400,,Equisweet Sucralose Sachets,ingredient,external,0,Equisweet Sucralose Sachets,,XSU-ESS-KGR,,,OD400 - Umhlanga
35.6,OD400,,Hullets Brown Sugar Tubes,ingredient,external,0,Hullets Brown Sugar Tubes,,XSU-IBS-KGR,,,OD400 - Umhlanga
35.6,OD400,,Huletts White Sugar Tubes,ingredient,external,0,Huletts White Sugar Tubes,,XSU-IWS-KGR,,,OD400 - Umhlanga
11.5823111111111,OD400,,Sugar Brown,ingredient,external,30148,Sugar Brown,,XSU-SBN-KGR,,,OD400 - Umhlanga
24.76,OD400,,Sugar Castor Huletts,ingredients,external,30149,Sugar Castor Huletts,,XSU-SCH-KGR,0,,OD400 - Umhlanga
24.3886,OD400,,Sugar Castor Huletts,ingredients,external,30149,Sugar Castor Huletts,,XSU-SCH-KGR,,,OD400 - Umhlanga
23.16,OD400,,Sugar Icing Huletts,ingredient,external,30150,Sugar Icing Huletts,,XSU-SIC-KGR,0,,OD400 - Umhlanga
22.8126,OD400,,Sugar Icing Huletts,ingredient,external,30150,Sugar Icing Huletts,,XSU-SIC-KGR,,,OD400 - Umhlanga
16.0881708737864,OD400,,Sugar White Huletts,ingredient,external,30151,Sugar White Huletts,,XSU-SWH-KGR,,,OD400 - Umhlanga
0,OD400,,Pineapple Rings 440g,ingredient,external,0,Pineapple Rings 440g,,XTO - PIR-KGR,,,OD400 - Umhlanga
0,OD400,,Espresso Grind Slojo Spiced Chai,ingredient,external,0,Espresso Grind Slojo Spiced Chai,,XTO- ESG-KGR,,,OD400 - Umhlanga
240.6,OD400,,Espresso Coffee Beans Decaf,ingredient,external,0,Espresso Coffee Beans Decaf,,XTO- ESP-KGR,,,OD400 - Umhlanga
0,OD400,,Green Tea,drink,external,0,Green Tea,,XTO- GRT-EAC,,,OD400 - Umhlanga
0,OD400,,Gatti Vanilla Ice Cream,ingredient,external,0,Gatti Vanilla Ice Cream,,XTO- VIC-LTR,,,OD400 - Umhlanga
36.4728320925996,OD400,,Jam Apricot (All Gold),ingredient,external,30219,Jam Apricot (All Gold),,XTO-AJM-KGR,,,OD400 - Umhlanga
0,OD400,,Almond Essence,ingredient,external,0,Almond Essence,,XTO-ALE-KGR,,,OD400 - Umhlanga
29.6666666666667,OD400,,Almond Icing,ingredient,external,30188,Almond Icing,,XTO-ALM-KGR,,,OD400 - Umhlanga
0,OD400,,Ayesha Samoosa Strips,ingredient,external,0,Ayesha Samoosa Strips,,XTO-ASA-KGR,,,OD400 - Umhlanga
110.683631826568,OD400,,Bar One Spread,ingredient,external,30651,Bar One Spread,,XTO-BAR-KGR,,,OD400 - Umhlanga
134,OD400,,Officemate Creamy Chai Latte,ingredient,external,0,Officemate Creamy Chai Latte,,XTO-CCL-KGR,,,OD400 - Umhlanga
89.272,OD400,,Cereal Choc Future Life 1.25kg,ingredient,external,0,Cereal Choc Future Life 1.25kg,,XTO-CFU-KGR,,,OD400 - Umhlanga
79.1520376799999,OD400,,Pie Filling Black Forest Pie Filling,ingredient,external,30222,Pie Filling Black Forest Pie Filling,,XTO-CHE-KGR,,,OD400 - Umhlanga
0.57,OD400,,Sauce Chilli 2lt,ingredient,external,0,Sauce Chilli 2lt,,XTO-CHI-LTR,,,OD400 - Umhlanga
270,OD400,,Coffee Beans,ingredient,external,0,Coffee Beans,,XTO-COB-KGR,,,OD400 - Umhlanga
67.5,OD400,,Carte D Toffee Sauce,ingredient,external,0,Carte D Toffee Sauce,,XTO-CTS-EAC,0,,OD400 - Umhlanga
66.4875,OD400,,Carte D Toffee Sauce,ingredient,external,0,Carte D Toffee Sauce,,XTO-CTS-EAC,,,OD400 - Umhlanga
94.5,OD400,,Officemate Dark Hot Choc,ingredient,external,0,Officemate Dark Hot Choc,,XTO-DHC-KGR,,,OD400 - Umhlanga
60,OD400,,Spread Garlic & Herb,ingredient,external,0,Spread Garlic & Herb,,XTO-GAR-KGR,0,,OD400 - Umhlanga
58.8,OD400,,Spread Garlic & Herb,ingredient,external,0,Spread Garlic & Herb,,XTO-GAR-KGR,,,OD400 - Umhlanga
39.5822,OD400,,Pie Filling Granadilla,ingredient,external,30221,Pie Filling Granadilla,,XTO-GRA-KGR,,,OD400 - Umhlanga
38.1116097835242,OD400,,Golden Syrup,ingredient,external,30561,Golden Syrup,,XTO-GSP-KGR,,,OD400 - Umhlanga
0,OD400,,Spread Hazelnut 5kg,ingredient,external,0,Spread Hazelnut 5kg,,XTO-HAS-KGR,,,OD400 - Umhlanga
120.5,OD400,,Hot Chocolate Coffee Merchant,ingredient,external,0,Hot Chocolate Coffee Merchant,,XTO-HCC-KGR,,,OD400 - Umhlanga
105,OD400,,Carte D Hot Pudding Mix,ingredient,external,0,Carte D Hot Pudding Mix,,XTO-HPM-EAC,0,,OD400 - Umhlanga
103.425,OD400,,Carte D Hot Pudding Mix,ingredient,external,0,Carte D Hot Pudding Mix,,XTO-HPM-EAC,,,OD400 - Umhlanga
112.2615825,OD400,,Hazelnut Praline,ingredient,external,30152,Hazelnut Praline,,XTO-HZL-KGR,,,OD400 - Umhlanga
0,OD400,,Ice,ingredient,external,0,Ice,,XTO-ICE-KGR,,,OD400 - Umhlanga
72.5846978313254,OD400,,Instant Custard Kramess,ingredient,external,30105,Instant Custard Kramess,,XTO-ICK-5KG,,,OD400 - Umhlanga
0,OD400,,Assorted Jelly,ingredient,external,0,Assorted Jelly,,XTO-JEL-KG,0,,OD400 - Umhlanga
0,OD400,,Assorted Jelly,ingredient,external,0,Assorted Jelly,,XTO-JEL-KG,,,OD400 - Umhlanga
152.2125,OD400,,Knorr Brown Onion Soup,ingredient,external,0,Knorr Brown Onion Soup,,XTO-KBO-EAC,0,,OD400 - Umhlanga
152.2125,OD400,,Knorr Brown Onion Soup,ingredient,external,0,Knorr Brown Onion Soup,,XTO-KBO-EAC,,,OD400 - Umhlanga
4.6348,OD400,,Knorr Creamy Mushroom Sauce,ingredient,external,0,Knorr Creamy Mushroom Sauce,,XTO-KCM-EAC,0,,OD400 - Umhlanga
4.6348,OD400,,Knorr Creamy Mushroom Sauce,ingredient,external,0,Knorr Creamy Mushroom Sauce,,XTO-KCM-EAC,,,OD400 - Umhlanga
4.6348,OD400,,Knorr Cream of Chicken Soup,ingredient,external,0,Knorr Cream of Chicken Soup,,XTO-KCS-EAC,0,,OD400 - Umhlanga
4.6348,OD400,,Knorr Cream of Chicken Soup,ingredient,external,0,Knorr Cream of Chicken Soup,,XTO-KCS-EAC,,,OD400 - Umhlanga
72.4993,OD400,,Klim 500g,ingredient,external,0,Klim 500g,,XTO-KLI-KGR,,,OD400 - Umhlanga
193.06,OD400,,Milky Bar Dessert Topping,ingredient,external,0,Milky Bar Dessert Topping,,XTO-MBD-500ML,,,OD400 - Umhlanga
109,OD400,,Officemate Milky Hot Choc,ingredient,external,0,Officemate Milky Hot Choc,,XTO-MHC-KGR,,,OD400 - Umhlanga
0,OD400,,Mustard Sauce,ingredient,external,0,Mustard Sauce,,XTO-MUS-LTR,0,,OD400 - Umhlanga
0,OD400,,Mustard Sauce,ingredient,external,0,Mustard Sauce,,XTO-MUS-LTR,,,OD400 - Umhlanga
0,OD400,,Nutella 3kg,ingredient,external,0,Nutella 3kg,,XTO-NUT-KGR,,,OD400 - Umhlanga
14.36,OD400,,Fine Oats 25 kg,ingredient,external,0,Fine Oats 25 kg,,XTO-OAT-KGR,0,,OD400 - Umhlanga
14.1446,OD400,,Fine Oats 25 kg,ingredient,external,0,Fine Oats 25 kg,,XTO-OAT-KGR,,,OD400 - Umhlanga
77.5855497565139,OD400,,Paste Chocolate,ingredient,external,30162,Paste Chocolate,,XTO-PCH-KGR,,,OD400 - Umhlanga
45.2087,OD400,,Pitted Dates,ingredient,external,0,Pitted Dates,,XTO-PDA-KG,0,,OD400 - Umhlanga
45.2087,OD400,,Pitted Dates,ingredient,external,0,Pitted Dates,,XTO-PDA-KG,,,OD400 - Umhlanga
0,OD400,,Nestle Peppermint Topping,ingredient,external,0,Nestle Peppermint Topping,,XTO-PEP-KGR,,,OD400 - Umhlanga
30.8834920656472,OD400,,Pineapple crushed,ingredient,external,0,Pineapple crushed,,XTO-PIN-EAC,,,OD400 - Umhlanga
28.825,OD400,,Icing plastic,ingredient,external,30189,Icing plastic,,XTO-PLI-KGR,,,OD400 - Umhlanga
13.499,OD400,,Aunt Caroline Rice,ingredient,external,0,Aunt Caroline Rice,,XTO-RIC-KGR,,,OD400 - Umhlanga
65.3333,OD400,,Jam Strawberry All Gold 900g,ingredient,external,0,Jam Strawberry All Gold 900g,,XTO-SAJ-900G,,,OD400 - Umhlanga
50.4625203373656,OD400,,Jam Strawberry (All Gold),ingredient,external,30220,Jam Strawberry (All Gold),,XTO-SBJ-KGR,,,OD400 - Umhlanga
96.8340177225275,OD400,,Spread Bar One Nestle,ingredient,external,30154,Spread Bar One Nestle,,XTO-SBO-KGR,,,OD400 - Umhlanga
64.1708248103448,OD400,,Spread caramel,ingredient,external,30155,Spread caramel,,XTO-SCA-KGR,,,OD400 - Umhlanga
230.4,OD400,,Coffee Freezo Slojo,ingredient,external,0,Coffee Freezo Slojo,,XTO-SCF-KGR,,,OD400 - Umhlanga
0,OD400,,Specialty Hot Chocolate,ingredient,external,0,Specialty Hot Chocolate,,XTO-SHC-KGR,,,OD400 - Umhlanga
212,OD400,,Specialty White Hot Chocolate,ingredient,external,0,Specialty White Hot Chocolate,,XTO-SHW-KGR,,,OD400 - Umhlanga
115.02,OD400,,Spread Peanut Butter 3kg,ingredient,external,0,Spread Peanut Butter 3kg,,XTO-SPE-KGR,,,OD400 - Umhlanga
17.234,OD400,,Pie Filling Strawberry,ingredient,external,30710,Pie Filling Strawberry,,XTO-STR-KGR,,,OD400 - Umhlanga
21.082,OD400,,Tomatoe Sauce,ingredient,external,0,Tomatoe Sauce,,XTO-TOM-LTR,0,,OD400 - Umhlanga
21.082,OD400,,Tomatoe Sauce,ingredient,external,0,Tomatoe Sauce,,XTO-TOM-LTR,,,OD400 - Umhlanga
4.925,OD400,,Vinegar,ingredient,external,0,Vinegar,,XTO-VIN-LT,,,OD400 - Umhlanga
0,OD400,,Sub Batter - Bar One Sponge Round,sub recipe,internal,30446,Sub Batter - Bar One Sponge Round,,YBA-BOO-MX1,,,OD400 - Umhlanga
0,OD400,,Sub Batter- Butter Scones,sub recipe,internal,0,Sub Batter- Butter Scones,,YBA-BSC-MXI,,,OD400 - Umhlanga
0,OD400,,Sub Batter Carrot Cake,sub recipe,internal,30432,Sub Batter Carrot Cake,,YBA-CAC-MX1,,,OD400 - Umhlanga
0,OD400,,Sub Batter-Carrot Cake with Cream Cheese Slab,sub recipe,internal,30859,Sub Batter-Carrot Cake with Cream Cheese Slab,,YBA-CCC-MX1,,,OD400 - Umhlanga
0,OD400,,Sub Batter- Chocolate Gateaux Sponge,sub recipe,internal,30442,Sub Batter- Chocolate Gateaux Sponge,,YBA-CGS-MX1,,,OD400 - Umhlanga
0,OD400,,Sub Batter-Chocolate Brownie,sub recipe,internal,30434,Sub Batter-Chocolate Brownie,,YBA-CHC-MX1,,,OD400 - Umhlanga
0,OD400,,Sub Sponge Batter -Chocolate,sub recipe,internal,30352,Sub Sponge Batter -Chocolate,,YBA-CHO-MX1,,,OD400 - Umhlanga
0,OD400,,Sub Batter-Chocolate Sponge Sheet,sub recipe,internal,30441,Sub Batter-Chocolate Sponge Sheet,,YBA-CHS-MX1,,,OD400 - Umhlanga
0,OD400,,Sub Batter- Choc Swissroll Sponge,sub recipe,internal,30447,Sub Batter- Choc Swissroll Sponge,,YBA-CSP-MX1,,,OD400 - Umhlanga
0,OD400,,Sub Batter - choc sheet scratch mix,sub recipe,internal,30864,Sub Batter - choc sheet scratch mix,,YBA-CSS-MX1,,,OD400 - Umhlanga
0,OD400,,Sub Batter Eggless Diwali Cake,sub recipe,internal,0,Sub Batter Eggless Diwali Cake,,YBA-DEG-MX1,,,OD400 - Umhlanga
0,OD400,,Sub Batter Diwali Sponge,sub recipe,internal,30622,Sub Batter Diwali Sponge,,YBA-DIS-MX1,,,OD400 - Umhlanga
0,OD400,,Sub Sponge Batter Diwali,sub recipe,internal,30537,Sub Sponge Batter Diwali,,YBA-DIV-MX1,,,OD400 - Umhlanga
0,OD400,,Sub Batter -Eggfree Sponge sheet,sub recipe,internal,30443,Sub Batter -Eggfree Sponge sheet,,YBA-EFS-MX1,,,OD400 - Umhlanga
0,OD400,,Sub Batter Eggless Gateaux Sponge,sub recipe,internal,30623,Sub Batter Eggless Gateaux Sponge,,YBA-EGS-MX1,,,OD400 - Umhlanga
0,OD400,,Sub Batter Snowball Eggles,sub recipe,internal,30768,Sub Batter Snowball Eggles,,YBA-ESN-MX1,,,OD400 - Umhlanga
0,OD400,,Sub Batter- Fruit Scones,sub recipe,internal,30438,Sub Batter- Fruit Scones,,YBA-FRS-MX1,,,OD400 - Umhlanga
0,OD400,,Sub Dough- Hot Cross Buns,sub recipe,internal,30351,Sub Dough- Hot Cross Buns,,YBA-HCB-MX1,,,OD400 - Umhlanga
0,OD400,,Sub Batter Cross for Hot Cross Buns,sub recipe,internal,30659,Sub Batter Cross for Hot Cross Buns,,YBA-HCC-MX1,,,OD400 - Umhlanga
0,OD400,,Sub Batter - Madeira Slab,sub recipe,internal,30435,Sub Batter - Madeira Slab,,YBA-MAD-MX1,,,OD400 - Umhlanga
0,OD400,,Sub Sponge Batter- Moist Choc Sponge C/C,sub recipe,internal,0,Sub Sponge Batter- Moist Choc Sponge C/C,,YBA-MCC-MX1,,,OD400 - Umhlanga
0,OD400,,Sub Batter -Queen Cake,sub recipe,internal,30436,Sub Batter -Queen Cake,,YBA-QUC-MX1,,,OD400 - Umhlanga
0,OD400,,Sub Batter Rainbow Sponge,sub recipe,internal,30618,Sub Batter Rainbow Sponge,,YBA-RBS-MX1,,,OD400 - Umhlanga
0,OD400,,Sub Batter Rich Choc Sponge,sub recipe,internal,30656,Sub Batter Rich Choc Sponge,,YBA-RCS-MX1,,,OD400 - Umhlanga
0,OD400,,Sub Dough Roti 12s,sub recipe,internal,0,Sub Dough Roti 12s,,YBA-ROT-MX1,0,,OD400 - Umhlanga
0,OD400,,Sub Dough Roti 12s,sub recipe,internal,0,Sub Dough Roti 12s,,YBA-ROT-MX1,,,OD400 - Umhlanga
0,OD400,,Sub Batter - Scones,sub recipe,internal,30437,Sub Batter - Scones,,YBA-SCO-MX1,,,OD400 - Umhlanga
0,OD400,,Sub Sponge Batter - Moist Choc Sponge Fererro,sub recipe,internal,0,Sub Sponge Batter - Moist Choc Sponge Fererro,,YBA-SMC-MX1,,,OD400 - Umhlanga
0,OD400,,Sub Batter -Snowball,sub recipe,internal,30439,Sub Batter -Snowball,,YBA-SNB-MX1,,,OD400 - Umhlanga
0,OD400,,Sub Batter - Strawberry Sponge,sub recipe,internal,30444,Sub Batter - Strawberry Sponge,,YBA-SPO-MX1,,,OD400 - Umhlanga
0,OD400,,Sub Sponge Batter - Vanilla Gateaux,sub recipe,internal,30353,Sub Sponge Batter - Vanilla Gateaux,,YBA-VAN-MX1,,,OD400 - Umhlanga
0,OD400,,Sub Batter Vanilla Sheets Coastal,sub recipe,internal,30445,Sub Batter Vanilla Sheets Coastal,,YBA-VNS-MX1,,,OD400 - Umhlanga
0,OD400,,Sub Batter- Vanilla Swissroll Sponge,sub recipe,internal,30448,Sub Batter- Vanilla Swissroll Sponge,,YBA-VSR-MX1,,,OD400 - Umhlanga
0,OD400,,Sub Batter- Windsor Slab,sub recipe,internal,30440,Sub Batter- Windsor Slab,,YBA-WNS-MX1,,,OD400 - Umhlanga
77.7,OD400,,Cake ring tins 170X70mm,equipment,external,0,Cake ring tins 170X70mm,,YBU -CTR-EAC,,,OD400 - Umhlanga
0,OD400,,Sub Buns-Cream 6s,sub recipe,internal,30347,Sub Buns-Cream 6s,,YBU-CRE-MX6,,,OD400 - Umhlanga
0,OD400,,Jug Plastic 2 litre,consumables,external,0,Jug Plastic 2 litre,,YBU-JUG-2LT,0,,OD400 - Umhlanga
0,OD400,,Jug Plastic 2 litre,consumables,external,0,Jug Plastic 2 litre,,YBU-JUG-2LT,,,OD400 - Umhlanga
0,OD400,,Jug Plastic 5 litre,consumables,external,0,Jug Plastic 5 litre,,YBU-JUG-5LT,0,,OD400 - Umhlanga
0,OD400,,Jug Plastic 5 litre,consumables,external,0,Jug Plastic 5 litre,,YBU-JUG-5LT,,,OD400 - Umhlanga
80.4977777777778,OD400,,Oven Mittens,consumables,external,30005,Oven Mittens,,YBU-OVM-EAC,,,OD400 - Umhlanga
0,OD400,,Palette Knife,consumables,external,30653,Palette Knife,,YBU-PAL-EAC,,,OD400 - Umhlanga
0,OD400,,Pastry Brush Nylon 60mm,consumables,external,0,Pastry Brush Nylon 60mm,,YBU-PBR-EACH,0,,OD400 - Umhlanga
0,OD400,,Pastry Brush Nylon 60mm,consumables,external,0,Pastry Brush Nylon 60mm,,YBU-PBR-EACH,,,OD400 - Umhlanga
29.1694117647059,OD400,,Sponge for bread pan,consumables,external,30012,Sponge for bread pan,,YBU-SBP-EAC,,,OD400 - Umhlanga
57.94,OD400,,Springform Cake Pan,equipment,external,30013,Springform Cake Pan,,YBU-SPR-EAC,,,OD400 - Umhlanga
46.55,OD400,,Scraper Steel 115x80mm,consumables,external,0,Scraper Steel 115x80mm,,YBU-SSC-EAC,,,OD400 - Umhlanga
0.12561797752809,OD400,,Case No 14 Cake,packaging,external,30288,Case No 14 Cake,,YCC-14C-EAC,,,OD400 - Umhlanga
0.386406482758621,OD400,,Madeira case 24e,packaging,external,30485,Madeira case 24e,,YCC-24E-EAC,,,OD400 - Umhlanga
0.5016,OD400,,White Plastic Aprons,consumables,external,0,White Plastic Aprons,,YCC-APR-EAC,,,OD400 - Umhlanga
6.8275,OD400,,Gel super black,ingredient,external,0,Gel super black,,YCC-BLA-EAC,,,OD400 - Umhlanga
82.1666459457365,OD400,,Paper 10kg Bunny,consumables,external,30044,Paper 10kg Bunny,,YCC-BUN-EAC,,,OD400 - Umhlanga
83.9,OD400,,Gel Burgundy,ingredient,external,30169,Gel Burgundy,,YCC-BUR-EAC,,,OD400 - Umhlanga
0,OD400,,Champagne Bottle,miscellaneous,external,30630,Champagne Bottle,,YCC-CHA-EAC,,,OD400 - Umhlanga
0,OD400,,Sub Cream Cheese,sub recipe,external,0,Sub Cream Cheese,,YCC-CRC-MX1,0,,OD400 - Umhlanga
0,OD400,,Sub Cream Cheese,sub recipe,external,0,Sub Cream Cheese,,YCC-CRC-MX1,,,OD400 - Umhlanga
0,OD400,,Cream Gun 500g,consumables,external,0,Cream Gun 500g,,YCC-CRG-EAC,,,OD400 - Umhlanga
0,OD400,,Coffee Scale,equpment,external,0,Coffee Scale,,YCC-CSC-EAC,,,OD400 - Umhlanga
0.136665231086253,OD400,,Red Cupcakes Cup,packaging,external,30803,Red Cupcakes Cup,,YCC-CUP-EAC,,,OD400 - Umhlanga
0,OD400,,Gel Food Deep Pink,ingredient,external,0,Gel Food Deep Pink,,YCC-DEP-EAC,0,,OD400 - Umhlanga
0,OD400,,Gel Food Deep Pink,ingredient,external,0,Gel Food Deep Pink,,YCC-DEP-EAC,,,OD400 - Umhlanga
0,OD400,,Electric Green Gel,ingredient,external,30165,Electric Green Gel,,YCC-ELE-EAC,,,OD400 - Umhlanga
82.2854166666667,OD400,,Gel Col. Elec Orange,ingredient,external,30660,Gel Col. Elec Orange,,YCC-EOR-EAC,,,OD400 - Umhlanga
0,OD400,,Electronic Scale,equpment,0,30677,Electronic Scale,,YCC-ESL-EAC,,,OD400 - Umhlanga
0,OD400,,Gel liquid gold /silver/ pearl,ingredient,external,30185,Gel liquid gold /silver/ pearl,,YCC-GEL-EAC,,,OD400 - Umhlanga
77.6261904761905,OD400,,Gel Food Col.Elec Purple,ingredient,external,30625,Gel Food Col.Elec Purple,,YCC-GEP-EAC,,,OD400 - Umhlanga
78.7333333333333,OD400,,Gel Food Col.Leaf Green,consumables,external,30626,Gel Food Col.Leaf Green,,YCC-GLG-EAC,,,OD400 - Umhlanga
76.15,OD400,,Gel Food Col. Lemon Yellow,ingredient,external,30628,Gel Food Col. Lemon Yellow,,YCC-GLY-EAC,,,OD400 - Umhlanga
0,OD400,,Glycerine,ingredient,external,30207,Glycerine,,YCC-GLY-KGR,,,OD400 - Umhlanga
98.7915384615384,OD400,,GlovesOven Mittens,consumables,external,30002,GlovesOven Mittens,,YCC-GOM-EAC,,,OD400 - Umhlanga
82.7016086956522,OD400,,Grease Proof Paper,consumables,external,30766,Grease Proof Paper,,YCC-GPP-EAC,,,OD400 - Umhlanga
93,OD400,,GP REAM,consumables,external,30740,GP REAM,,YCC-GPR-EAC,0,,OD400 - Umhlanga
93,OD400,,GP REAM,consumables,external,30740,GP REAM,,YCC-GPR-EAC,,,OD400 - Umhlanga
77.6031,OD400,,Gel Food ColSky Blue,ingredient,external,30627,Gel Food ColSky Blue,,YCC-GSB-EAC,,,OD400 - Umhlanga
0,OD400,,Icing Sheet A4 New,ingredients,external,0,Icing Sheet A4 New,,YCC-ICS-EAC,0,,OD400 - Umhlanga
0,OD400,,Icing Sheet A4 New,ingredients,external,0,Icing Sheet A4 New,,YCC-ICS-EAC,,,OD400 - Umhlanga
14.7246846774194,OD400,,Icing Sheet A4 Borderless,Ingredient,external,30235,Icing Sheet A4 Borderless,,YCC-ISH-EAC,,,OD400 - Umhlanga
1.04967317073171,OD400,,Leaves No.Large,miscellaneous,external,30624,Leaves No.Large,,YCC-LEA-EAC,,,OD400 - Umhlanga
0,OD400,,metallic nozzil 15mm star,consumables,external,30003,metallic nozzil 15mm star,,YCC-MET-EAC,,,OD400 - Umhlanga
0,OD400,,Mistletoe Garland ribbon,miscellaneous,external,30817,Mistletoe Garland ribbon,,YCC-MIS-EAC,,,OD400 - Umhlanga
0,OD400,,RICH MOIST XMAS CAKE,exotic cakes,internal,30831,RICH MOIST XMAS CAKE,,YCC-MMC-EAC,,,OD400 - Umhlanga
0.3,OD400,,Mop Hats,consumables,external,0,Mop Hats,,YCC-MOH-EAC,0,,OD400 - Umhlanga
0.285,OD400,,Mop Hats,consumables,external,0,Mop Hats,,YCC-MOH-EAC,,,OD400 - Umhlanga
45.263,OD400,,Nozzels metallic,consumables,external,30014,Nozzels metallic,,YCC-NME-EAC,,,OD400 - Umhlanga
0,OD400,,Nozzles star tubes 5s ( 42),consumables,external,30004,Nozzles star tubes 5s ( 42),,YCC-NST-EAC,,,OD400 - Umhlanga
0,OD400,,Old Cakes Currant Square,miscellaneous,external,0,Old Cakes Currant Square,,YCC-OCC-KGR,0,,OD400 - Umhlanga
0,OD400,,Old Cakes Currant Square,miscellaneous,external,0,Old Cakes Currant Square,,YCC-OCC-KGR,,,OD400 - Umhlanga
