Col1,Col2,Col3,Col4,Col5,Col6,Col7,Col8,Col9,Col10,Col11,Treatment,Branch
0,OD200,,Square Desert Lid,packaging,external,0,Square Desert Lid,,PAC- SDL-EAC,,,OD200 - Ayesha Centre
0,OD200,,83X54X300 30mic,packaging,external,0,83X54X300 30mic,,PAC-083-EAC,,,OD200 - Ayesha Centre
0,OD200,,83X54X300 30mic,packaging,external,0,83X54X300 30mic,,PAC-083-EAC,,,OD200 - Ayesha Centre
12.84,OD200,,12x12x6,packaging,external,30254,12x12x6,,PAC-12X-EAC,,,OD200 - Ayesha Centre
13.13,OD200,,14X14X6,packaging,external,30255,14X14X6,,PAC-14X-EAC,,,OD200 - Ayesha Centre
16.56,OD200,,16x16x6,packaging,external,30256,16x16x6,,PAC-16X-EAC,,,OD200 - Ayesha Centre
10.86,OD200,,18X18X5 High,packaging,external,30257,18X18X5 High,,PAC-18H-EAC,,,OD200 - Ayesha Centre
18.89,OD200,,18X18X6,packaging,external,30258,18X18X6,,PAC-18X-EAC,,,OD200 - Ayesha Centre
1.77,OD200,,196T swissroll folder,packaging,external,30267,196T swissroll folder,,PAC-196-EAC,,,OD200 - Ayesha Centre
0.36,OD200,,Foil Container 100 (200IL),packaging,external,30291,Foil Container 100 (200IL),,PAC-200-EAC,,,OD200 - Ayesha Centre
0,OD200,,20X20X5 High,packaging,external,30266,20X20X5 High,,PAC-20H-EAC,,,OD200 - Ayesha Centre
29.05,OD200,,20X20X6,packaging,external,30259,20X20X6,,PAC-20X-EAC,,,OD200 - Ayesha Centre
2.94,OD200,,214 Gateaux Dome,packaging,external,0,214 Gateaux Dome,,PAC-214-EAC,,,OD200 - Ayesha Centre
1.56,OD200,,215 Gateaux Base,packaging,external,30706,215 Gateaux Base,,PAC-215-EAC,,,OD200 - Ayesha Centre
0.46,OD200,,225X270X30MIC Scone bag medium,packaging,external,30804,225X270X30MIC Scone bag medium,,PAC-225-EAC,,,OD200 - Ayesha Centre
0.23,OD200,,260*450*25mic,packaging,external,30806,260*450*25mic,,PAC-260-EAC,,,OD200 - Ayesha Centre
1.34,OD200,,Foil Container 100 (3001P),packaging,external,30292,Foil Container 100 (3001P),,PAC-300-EAC,,,OD200 - Ayesha Centre
0.39,OD200,,310*450*30mic,packaging,external,30808,310*450*30mic,,PAC-310-EAC,,,OD200 - Ayesha Centre
2.58,OD200,,315 bar one dome,packaging,external,30268,315 bar one dome,,PAC-315-EAC,,,OD200 - Ayesha Centre
1.5,OD200,,317 bar one base,packaging,external,30269,317 bar one base,,PAC-317-EAC,,,OD200 - Ayesha Centre
0.77,OD200,,250*400*40mic Rolls large,packaging,external,30807,250*400*40mic Rolls large,,PAC-400-EAC,,,OD200 - Ayesha Centre
0.92,OD200,,4051 foil container,packaging,external,30287,4051 foil container,,PAC-405-EAC,,,OD200 - Ayesha Centre
0,OD200,,4191 Foil Container,packaging,external,30692,4191 Foil Container,,PAC-419-EAC,,,OD200 - Ayesha Centre
0.88,OD200,,250*450*30mic Naan exlarge,packaging,external,30805,250*450*30mic Naan exlarge,,PAC-450-EAC,,,OD200 - Ayesha Centre
1.3,OD200,,5*5*2.5,packaging,external,30801,5*5*2.5,,PAC-552-EAC,,,OD200 - Ayesha Centre
1.64,OD200,,5*5*2.5,packaging,external,30737,5*5*2.5,,PAC-572-EAC,3,,OD200 - Ayesha Centre
1.52,OD200,,5*5*2.5,packaging,external,30737,5*5*2.5,,PAC-572-EAC,,,OD200 - Ayesha Centre
1.93,OD200,,5*7*3,packaging,external,30827,5*7*3,,PAC-573-EAC,4,,OD200 - Ayesha Centre
1.61,OD200,,5*7*3,packaging,external,30827,5*7*3,,PAC-573-EAC,,,OD200 - Ayesha Centre
0.33,OD200,,No 73D Foam Tray,packaging,external,30725,No 73D Foam Tray,,PAC-73D-EAC,,,OD200 - Ayesha Centre
2.73,OD200,,7*7*3 Diwali Boxes,packaging,external,30800,7*7*3 Diwali Boxes,,PAC-773-EAC,,,OD200 - Ayesha Centre
0,OD200,,Bag 1000 83*54*300mm,packaging,external,30303,Bag 1000 83*54*300mm,,PAC-835-EAC,,,OD200 - Ayesha Centre
2.52,OD200,,8X8X2,packaging,external,0,8X8X2,,PAC-882-EAC,6,,OD200 - Ayesha Centre
2.05,OD200,,8X8X2,packaging,external,0,8X8X2,,PAC-882-EAC,,,OD200 - Ayesha Centre
3.89,OD200,,8X8X4,packaging,external,30486,8X8X4,,PAC-884-EAC,9,,OD200 - Ayesha Centre
3.8,OD200,,8X8X4,packaging,external,30486,8X8X4,,PAC-884-EAC,,,OD200 - Ayesha Centre
1.9,OD200,,A34 Round Cake Dome,packaging,external,30587,A34 Round Cake Dome,,PAC-A34-EAC,,,OD200 - Ayesha Centre
1.05,OD200,,A35 Round Cake Base,packaging,external,30588,A35 Round Cake Base,,PAC-A35-EAC,,,OD200 - Ayesha Centre
0,OD200,,K75 Base,packaging,external,0,K75 Base,,PAC-B75-EAC,,,OD200 - Ayesha Centre
0.74,OD200,,Bags 1000 White Midi,packaging,external,6009680000000,Bags 1000 White Midi,,PAC-BAG-EAC,1.5,,OD200 - Ayesha Centre
0.74,OD200,,Bags 1000 White Midi,packaging,external,6009680000000,Bags 1000 White Midi,,PAC-BAG-EAC,,,OD200 - Ayesha Centre
1.05,OD200,,Bags 1000 White Jumbo,packaging,external,6009680000000,Bags 1000 White Jumbo,,PAC-BAG-JUM,1.5,,OD200 - Ayesha Centre
0.82,OD200,,Bags 1000 White Jumbo,packaging,external,6009680000000,Bags 1000 White Jumbo,,PAC-BAG-JUM,,,OD200 - Ayesha Centre
0,OD200,,Bon Bon Biscuit Container,packaging,external,0,Bon Bon Biscuit Container,,PAC-BBC-EAC,,,OD200 - Ayesha Centre
0,OD200,,Bon Bon Biscuit Lid,packaging,external,0,Bon Bon Biscuit Lid,,PAC-BBL-EAC,,,OD200 - Ayesha Centre
0,OD200,,Empty Bandini Box,packaging,external,0,Empty Bandini Box,,PAC-BEB-EAC,,,OD200 - Ayesha Centre
0.08,OD200,,Bag on Roll (30x45),packaging,external,30308,Bag on Roll (30x45),,PAC-BOR-EAC,,,OD200 - Ayesha Centre
0.27,OD200,,Bag Brown Thrifty Paper Bag meduim,packaging,external,0,Bag Brown Thrifty Paper Bag meduim,,PAC-BPB-EAC,,,OD200 - Ayesha Centre
0,OD200,,Packaging New 76x91 Black Refuse,packaging,external,30533,Packaging New 76x91 Black Refuse,,PAC-BRE-EAC,,,OD200 - Ayesha Centre
3.88,OD200,,Oven Delight Cake Box Choc,packaging,external,30249,Oven Delight Cake Box Choc,,PAC-CHO-EAC,,,OD200 - Ayesha Centre
3.43,OD200,,7119P Foil container,packaging,external,0,7119P Foil container,,PAC-CON-EAC,,,OD200 - Ayesha Centre
1.3,OD200,,Cup Clear 500ML,packaging,external,0,Cup Clear 500ML,,PAC-CUC-500ML,,,OD200 - Ayesha Centre
0,OD200,,K75  Dome,packaging,external,0,K75 Dome,,PAC-D75-EAC,,,OD200 - Ayesha Centre
0,OD200,,High Window Box For Drip cake,packaging,external,0,High Window Box For Drip cake,,PAC-DCW-EAC,,,OD200 - Ayesha Centre
20.9,OD200,,Faze 3 Boxes Empty for Pies,packaging,external,0,Faze 3 Boxes Empty for Pies,,PAC-EPI-EAC,,,OD200 - Ayesha Centre
1.83,OD200,,F50 High Cake Base,packaging,external,0,F50 High Cake Base,,PAC-F5B-EAC,,,OD200 - Ayesha Centre
1.83,OD200,,F50 High Cake Base,packaging,external,0,F50 High Cake Base,,PAC-F5B-EAC,,,OD200 - Ayesha Centre
2.71,OD200,,F50 High Cake Dome,packaging,external,0,F50 High Cake Dome,,PAC-F5D-EAC,,,OD200 - Ayesha Centre
2.71,OD200,,F50 High Cake Dome,packaging,external,0,F50 High Cake Dome,,PAC-F5D-EAC,,,OD200 - Ayesha Centre
2.39,OD200,,Foil - Loaf Pan 4161P,packaging,external,0,Foil - Loaf Pan 4161P,,PAC-FLP-EAC,,,OD200 - Ayesha Centre
0.85,OD200,,Foil Buns 4051D,packaging,external,30290,Foil Buns 4051D,,PAC-FOI-EAC,,,OD200 - Ayesha Centre
0.1,OD200,,Bag GP 2,packaging,external,30300,Bag GP 2,,PAC-GP2-EAC,,,OD200 - Ayesha Centre
1.1,OD200,,Hamburger Dome F60,packaging,external,0,Hamburger Dome F60,,PAC-HAM-EAC,,,OD200 - Ayesha Centre
2.15,OD200,,K 96 milk tart domes,packaging,external,30280,K 96 milk tart domes,,PAC-K96-EAC,,,OD200 - Ayesha Centre
65,OD200,,Laser Cut Box Only,packaging,external,0,Laser Cut Box Only,,PAC-LCB-EAC,,,OD200 - Ayesha Centre
0.45,OD200,,EPR LEVY,packaging,external,0,EPR LEVY,,PAC-LEV-EACH,,,OD200 - Ayesha Centre
0.7,OD200,,Lid Clear 500ML,packaging,external,0,Lid Clear 500ML,,PAC-LIC-500ML,,,OD200 - Ayesha Centre
2.24,OD200,,7119P Clear lids,packaging,external,0,7119P Clear lids,,PAC-LID-EAC,,,OD200 - Ayesha Centre
1.59,OD200,,Large Log Base,packaging,external,0,Large Log Base,,PAC-LLB-EAC,,,OD200 - Ayesha Centre
2.4,OD200,,Large Log Dome,packaging,external,0,Large Log Dome,,PAC-LLD-EAC,,,OD200 - Ayesha Centre
0.48,OD200,,Madeira Packaging Small B,packaging,external,0,Madeira Packaging Small B,,PAC-MAD-EAC,,,OD200 - Ayesha Centre
0.48,OD200,,Madeira Packaging Small B,packaging,external,0,Madeira Packaging Small B,,PAC-MAD-EAC,,,OD200 - Ayesha Centre
0,OD200,,Milkshake Cup 350ml,packaging,external,0,Milkshake Cup 350ml,,PAC-MCC-350ML,,,OD200 - Ayesha Centre
0,OD200,,Milkshake Cup Lids 350ml,packaging,external,0,Milkshake Cup Lids 350ml,,PAC-MCL-350ML,,,OD200 - Ayesha Centre
0.27,OD200,,Mince pie foil,packaging,external,30282,Mince pie foil,,PAC-MFO-EAC,,,OD200 - Ayesha Centre
1.48,OD200,,Foil Container Mince Pie Tray,packaging,external,30293,Foil Container Mince Pie Tray,,PAC-MIN-EAC,,,OD200 - Ayesha Centre
5.5,OD200,,New Diwali Cake Boxes,packacing,external,0,New Diwali Cake Boxes,,PAC-NDI-EAC,,,OD200 - Ayesha Centre
10.82,OD200,,P45 Round platter,packaging,external,0,P45 Round platter,,PAC-P45-EAC,,,OD200 - Ayesha Centre
3.5,OD200,,Platter base - half,packaging,external,0,Platter base - half,,PAC-PBH-EAC,,,OD200 - Ayesha Centre
11,OD200,,Platter foil base,packaging,external,0,Platter foil base,,PAC-PFB-EAC,,,OD200 - Ayesha Centre
11,OD200,,Platter foil base,packaging,external,0,Platter foil base,,PAC-PFB-EAC,,,OD200 - Ayesha Centre
8,OD200,,Platter Dome,packaging,external,0,Platter Dome,,PAC-PLD-EAC,,,OD200 - Ayesha Centre
8,OD200,,Platter Dome,packaging,external,0,Platter Dome,,PAC-PLD-EAC,,,OD200 - Ayesha Centre
3,OD200,,Platter Lid -Half,packaging,external,0,Platter Lid -Half,,PAC-PLH-EAC,,,OD200 - Ayesha Centre
8.48,OD200,,P45 platter dome,packaging,external,0,P45 platter dome,,PAC-PRD-EAC,,,OD200 - Ayesha Centre
0,OD200,,Paper Tulip Cups giant cup cakes,packaging,external,0,Paper Tulip Cups giant cup cakes,,PAC-PTC-EAC,,,OD200 - Ayesha Centre
0,OD200,,Paper Tulip Cups giant cup cakes,packaging,external,0,Paper Tulip Cups giant cup cakes,,PAC-PTC-EAC,,,OD200 - Ayesha Centre
0.55,OD200,,Rectangle Pie Foil,packaging,external,0,Rectangle Pie Foil,,PAC-REC-EAC,,,OD200 - Ayesha Centre
0,OD200,,Packaging Black Refuse,packaging,external,30492,Packaging Black Refuse,,PAC-REF-EAC,,,OD200 - Ayesha Centre
0,OD200,,Square Desert Tub,packaging,external,0,Square Desert Tub,,PAC-SDT-EAC,,,OD200 - Ayesha Centre
0.22,OD200,,Sauce Lids 70ml,packaging,external,0,Sauce Lids 70ml,,PAC-SLI-70ML,,,OD200 - Ayesha Centre
0.31,OD200,,Bag Brown BB3,packaging,external,30299,Bag Brown BB3,,PAC-SO6-EAC,,,OD200 - Ayesha Centre
3.86,OD200,,Oven Delight Cake Box Strbery,packaging,external,30250,Oven Delight Cake Box Strbery,,PAC-STR-EAC,,,OD200 - Ayesha Centre
0.35,OD200,,Sauce Tub 70ml,packaging,external,0,Sauce Tub 70ml,,PAC-STU-70ML,,,OD200 - Ayesha Centre
6.49,OD200,,Swissroll Box,packaging,external,30826,Swissroll Box,,PAC-SWI-EAC,8,,OD200 - Ayesha Centre
5.1,OD200,,Swissroll Box,packaging,external,30826,Swissroll Box,,PAC-SWI-EAC,,,OD200 - Ayesha Centre
0.57,OD200,,GLUTEN FREE CHOC MOUSSE CAKE TUB,exotic cakes,internal,0,GLUTEN FREE CHOC MOUSSE CAKE TUB,,PAC-TAL-EAC,,,OD200 - Ayesha Centre
1250,OD200,,Vinyl Print Coffee Boards,consumables,external,0,Vinyl Print Coffee Boards,,PAC-VPC-EAC,,,OD200 - Ayesha Centre
0.37,OD200,,Windsor X-Small B,packaging,external,0,Windsor X-Small B,,PAC-WIN-EAC,,,OD200 - Ayesha Centre
0,OD200,,Wrist Guard,consumables,external,0,Wrist Guard,,PAC-WRG-EAC,,,OD200 - Ayesha Centre
0,OD200,,Ziplock Bags,packaging,external,0,Ziplock Bags,,PAC-ZIP-EACH,,,OD200 - Ayesha Centre
9.03,OD200,,OD Premium Chicken Tikka Sausage Roll,pie,external,15002,OD Premium Chicken Tikka Sausage Roll,,PIE -CSR-EAC,22,,OD200 - Ayesha Centre
0,OD200,,Pie Apple,ingredient,external,0,Pie Apple,,PIE-APP-KG,,,OD200 - Ayesha Centre
0,OD200,,Pie OD Chicken & Mushroom,pie,internal,15103,Pie OD Chicken & Mushroom,,PIE-COD-EAC,30,,OD200 - Ayesha Centre
16.85,OD200,,Pie Chicken Peri Peri,pie,external,15007,Pie Chicken Peri Peri,,PIE-CPP-EAC,28,,OD200 - Ayesha Centre
7.8,OD200,,OD Premium Mutton Oriental Sausage Roll,pie,external,15001,OD Premium Mutton Oriental Sausage Roll,,PIE-MSR-EAC,22,,OD200 - Ayesha Centre
0,OD200,,Pie OD Mutton Curry,pie,internal,15101,Pie OD Mutton Curry,,PIE-ODM-EAC,30,,OD200 - Ayesha Centre
16.85,OD200,,Pie Pepper Steak,pie,internal,15009,Pie Pepper Steak,,PIE-PPS-EAC,28,,OD200 - Ayesha Centre
16.85,OD200,,Pie Spinach & Feta,pie,external,15005,Pie Spinach & Feta,,PIE-SAF-EAC,28,,OD200 - Ayesha Centre
16.85,OD200,,Pie Steak & Kidney,pie,external,15010,Pie Steak & Kidney,,PIE-SAK-EAC,28,,OD200 - Ayesha Centre
14.95,OD200,,Pie Sausage Roll( Beef),pie,external,15105,Pie Sausage Roll( Beef),,PIE-SRB-EACH,22,,OD200 - Ayesha Centre
9.5,OD200,,Pie OD Vegetable,pie,internal,15004,Pie OD Vegetable,,PIE-VEG-EAC,28,,OD200 - Ayesha Centre
0,OD200,,Platter Scone Delight 18s,platter,internal,0,Platter Scone Delight 18s,,PLA -SCO-EAC,450,,OD200 - Ayesha Centre
0,OD200,,Platter Mixy Delight,platter,internal,0,Platter Mixy Delight,,PLA- MIX-EAC,550,,OD200 - Ayesha Centre
0,OD200,,Platter Cheeky Delight,platter,internal,0,Platter Cheeky Delight,,PLA-CHE-EAC,550,,OD200 - Ayesha Centre
0,OD200,,Platter Croissant Delight 20s,platter,internal,0,Platter Croissant Delight 20s,,PLA-CRO-EAC,450,,OD200 - Ayesha Centre
0,OD200,,Platter Meaty Delight,platter,internal,0,Platter Meaty Delight,,PLA-MEA-EAC,550,,OD200 - Ayesha Centre
0,OD200,,Platter Muffin Delight 30s,platter,internal,0,Platter Muffin Delight 30s,,PLA-MUFF- EAC,450,,OD200 - Ayesha Centre
0,OD200,,Platter Snacky Delight,platter,internal,0,Platter Snacky Delight,,PLA-SMA-EAC,550,,OD200 - Ayesha Centre
0,OD200,,Platter Veggy Delights,platter,internal,0,Platter Veggy Delights,,PLA-VEG-EAC,500,,OD200 - Ayesha Centre
0,OD200,,Chicken & Jalapeno Rissoles,savoury,internal,0,Chicken & Jalapeno Rissoles,,SAV-CJR-EAC,8,,OD200 - Ayesha Centre
0,OD200,,Chicken Samoosa,savoury,internal,0,Chicken Samoosa,,SAV-CSA-EAC,6,,OD200 - Ayesha Centre
0,OD200,,Fish Cake,savoury,internal,0,Fish Cake,,SAV-FIS-EAC,12,,OD200 - Ayesha Centre
0,OD200,,Lamb Mince Samoosa,savoury,internal,0,Lamb Mince Samoosa,,SAV-LMS-EAC,6,,OD200 - Ayesha Centre
0,OD200,,Puri Plain,savoury,internal,0,Puri Plain,,SAV-PUP-EAC,4.5,,OD200 - Ayesha Centre
0,OD200,,Puri & Patha (3s),savoury,internal,8001,Puri & Patha (3s),,SAV-PUR-EAC,35,,OD200 - Ayesha Centre
0,OD200,,Cheese & Jalapeno Rissoles,savoury,internal,0,Cheese & Jalapeno Rissoles,,SAV-RCJ-EAC,8,,OD200 - Ayesha Centre
0,OD200,,Samoosa  3s,savoury,internal,0,Samoosa 3s,,SAV-SAM-EAC,7,,OD200 - Ayesha Centre
0,OD200,,Soya Mince Samoosa,savoury,internal,,Soya Mince Samoosa,,SAV-SMS-EACH,6,,OD200 - Ayesha Centre
70,OD200,,Jalebi 250g,shop front,external,9009,Jalebi 250g,,SHP - JAL-EACH,95,,OD200 - Ayesha Centre
0,OD200,,Banana Loaf,shop front,internal,16055,Banana Loaf,,SHP- BAN-EAC,42,,OD200 - Ayesha Centre
0,OD200,,Roti Chicken Wrap,savoury,internal,0,Roti Chicken Wrap,,SHP- CRW-EAC,20,,OD200 - Ayesha Centre
0,OD200,,Gulab Jamun 1kg,shop front,external,0,Gulab Jamun 1kg,,SHP- GUL-1KG,280,,OD200 - Ayesha Centre
0,OD200,,Gulab Jamun 4s Pure Butter,shop front,external,60001,Gulab Jamun 4s Pure Butter,,SHP- GUL-4S,40,,OD200 - Ayesha Centre
65,OD200,,DC Deluxe Mini Wooden  Laser Cut,shop front,external,0,DC Sweetmeats Mini Oval Laser Cut Wooden (6s),,SHP- MOL-6S,170,,OD200 - Ayesha Centre
0,OD200,,Roti Potatoe Wrap,savoury,internal,0,Roti Potatoe Wrap,,SHP- PRW-EAC,15,,OD200 - Ayesha Centre
0,OD200,,Eggless Rainbow Sponge Log,shop front,internal,16058,Eggless Rainbow Sponge Log,,SHP- RAE-EAC,75,,OD200 - Ayesha Centre
57.5,OD200,,DC Sweet Meats Assorted 250g,shop front,external,0,DC Sweet Meats Assorted 250g,,SHP- SWEE-250G,80,,OD200 - Ayesha Centre
110,OD200,,DC Authentic Assorted Sweetmeats 11 pieces,shop front,external,9008,DC Authentic Assorted Sweetmeats 11 pieces,,SHP-AUA-EAC,150,,OD200 - Ayesha Centre
0,OD200,,Authentic Ladoo,shop front,external,0,Authentic Ladoo,,SHP-AUT-EAC,,,OD200 - Ayesha Centre
40,OD200,,Banana Puri (6s),shop front,external,8080,Banana Puri (6s),,SHP-BAN-6S,70,,OD200 - Ayesha Centre
0,OD200,,Buttercream Christmas cakes,shop front,internal,16041,Buttercream Christmas cakes,,SHP-BCC-EAC,55,,OD200 - Ayesha Centre
0,OD200,,ButterCream Christmas Gateaux,shop front,internal,16042,ButterCream Christmas Gateaux,,SHP-BCG-EAC,130,,OD200 - Ayesha Centre
0,OD200,,Bread Brown 400g,shop front,internal,30370,Bread Brown 400g,,SHP-BRB-400,5,,OD200 - Ayesha Centre
0,OD200,,Bread Bunny Loaf 400g,shop front,internal,0,Bread Bunny Loaf 400g,,SHP-BRB-400G,8,,OD200 - Ayesha Centre
0,OD200,,Sun Bread Brown 800g,shop front,internal,13005,Sun Bread Brown 800g,,SHP-BRB-800,15,,OD200 - Ayesha Centre
0,OD200,,Bread Garlic 300g,shop front,internal,16003,Bread Garlic 300g,,SHP-BRG-EAC,32,,OD200 - Ayesha Centre
0,OD200,,Butter Roti (6s),shop front,internal,0,Butter Roti (6s),,SHP-BRO-EAC,30,,OD200 - Ayesha Centre
0,OD200,,Bread Tea Ring,shop front,internal,16004,Bread Tea Ring,,SHP-BRR-500,34,,OD200 - Ayesha Centre
0,OD200,,Bread Tea Loaf 500g,shop front ,internal,16005,Bread Tea Loaf 500g,,SHP-BRT-500,34,,OD200 - Ayesha Centre
0,OD200,,Bread White 400g,shop front,internal,30372,Bread White 400g,,SHP-BRW-400,5,,OD200 - Ayesha Centre
0,OD200,,Sun Bread White 800,shop front,internal,13003,Sun Bread White 800,,SHP-BRW-800,15,,OD200 - Ayesha Centre
0,OD200,,Butter Scones (4s),shop front,internal,16044,Butter Scones (4s),,SHP-BSC-EAC,34,,OD200 - Ayesha Centre
0,OD200,,Bread 500g Twist,shop front,internal,16007,Bread 500g Twist,,SHP-BTW-500,22,,OD200 - Ayesha Centre
0,OD200,,Buns 100g Soft 6s,shop front,internal,16008,Buns 100g Soft 6s,,SHP-BUN-EAC,27,,OD200 - Ayesha Centre
72,OD200,,Burfee 1kg,shop front,internal,0,Burfee 1kg,,SHP-BUR-1KG,300,,OD200 - Ayesha Centre
72,OD200,,Burfee 9pc,shop front,internal,0,Burfee 9pc,,SHP-BUR-KGR,95,,OD200 - Ayesha Centre
0,OD200,,BC Vanilla Swiss Roll,buttercream cake,internal,16009,BC Vanilla Swiss Roll,,SHP-BVS-EAC,44,,OD200 - Ayesha Centre
0,OD200,,Christmas fruit Cake Round Iced,shop front,internal,16015,Christmas fruit Cake Round Iced,,SHP-CFI-EAC,160,,OD200 - Ayesha Centre
0,OD200,,Christmas Fruit Cake Round Plain,shop front,internal,16016,Christmas Fruit Cake Round Plain,,SHP-CFP-EAC,250,,OD200 - Ayesha Centre
0,OD200,,Chana Magaj 1kg,shop front,internal,0,Chana Magaj 1kg,,SHP-CHA-1KG,300,,OD200 - Ayesha Centre
0,OD200,,Chelsea Buns (6s),shop front,internal,30755,Chelsea Buns (6s),,SHP-CHB-04S,40,,OD200 - Ayesha Centre
0,OD200,,Chocolate Gateaux Plain,shop front,internal,16013,Chocolate Gateaux Plain,,SHP-CHO-PLN,30,,OD200 - Ayesha Centre
0,OD200,,Carrot and Pecan Nut Slab,shop front,internal,16014,Carrot and Pecan Nut Slab,,SHP-CPN-EAC,48,,OD200 - Ayesha Centre
0,OD200,,Cream Buns 6s,shop front,internal,16017,Cream Buns 6s,,SHP-CRB-06S,42,,OD200 - Ayesha Centre
0,OD200,,Rolls 70g Soft Hotdog Cheese 6,shop front,internal,16018,Rolls 70g Soft Hotdog Cheese 6,,SHP-CRO-06S,32,,OD200 - Ayesha Centre
0,OD200,,Chocolate Sponge Cake,shop front,internal,6001650000000,Chocolate Sponge Cake,,SHP-CSC-EAC,47,,OD200 - Ayesha Centre
0,OD200,,Christmas Steamed Pudding,shop front,internal,0,Christmas Steamed Pudding,,SHP-CTP-EAC,200,,OD200 - Ayesha Centre
0,OD200,,Cocktail Rolls,shop front,internal,16020,Cocktail Rolls,,SHP-CTR-EAC,34,,OD200 - Ayesha Centre
0,OD200,,Christmas Windsor Plain,shop front,internal,16038,Christmas Windsor Plain,,SHP-CWP-EAC,120,,OD200 - Ayesha Centre
0,OD200,,Christmas Windsor Slice,shop front,internal,16049,Christmas Windsor Slice,,SHP-CWS-EAC,40,,OD200 - Ayesha Centre
0,OD200,,DC  Bandhani Box (8s),shop front,external,,DC Diwali Bandhani Box,,SHP-DBB-EAC,90,,OD200 - Ayesha Centre
0,OD200,,DC Cutwork Laser Cut Design,shop front,external,,DC Cutwork Laser Cut Design,,SHP-DCB-EAC,110,,OD200 - Ayesha Centre
140,OD200,,DC Deluxe Diamante Knob Mini Wooden Laser Cut,shop,external,,DC Deluxe Diamante Knob Mini Wooden Laser Cut,,SHP-DDK-EAC,170,,OD200 - Ayesha Centre
0,OD200,,DC Diwali Eggless Cake,shop front,internal,,DC Diwali Eggless Cake,,SHP-DEG-EAC,60,,OD200 - Ayesha Centre
0,OD200,,DC Elephant Pendant Box,shop front,external,,DC Elephant Pendant Box,,SHP-DEP-EAC,210,,OD200 - Ayesha Centre
70,OD200,,DC Diwali Jalebi,shop front,external,0,DC Diwali Jalebi,,SHP-DJA-EAC,95,,OD200 - Ayesha Centre
0,OD200,,DC Diwali Large Bag,shop front,external,0,DC Diwali Large Bag,,SHP-DLB-EAC,40,,OD200 - Ayesha Centre
65,OD200,,DC Diwali Macaroons (5s),shop front,external,0,DC Diwali Macaroons,,SHP-DMA-EAC,90,,OD200 - Ayesha Centre
0,OD200,,DC Majestic Elephant/Ganesha,shop front,external,,DC Majestic Elephant/Ganesha,,SHP-DME-EAC,80,,OD200 - Ayesha Centre
320,OD200,,DC Majestic Jewels Ganesha 595g,shop front,external,,DC Majestic Jewels Ganesha 595g,,SHP-DMJ-EAC,450,,OD200 - Ayesha Centre
170,OD200,,DC Peacock Shape,shop front,external,,DC Peacock Shape,,SHP-DPS-EAC,240,,OD200 - Ayesha Centre
0,OD200,,Dhall Roti (6s),shop front,external,16045,Dhall Roti (6s),,SHP-DRO-EAC,35,,OD200 - Ayesha Centre
0,OD200,,DC Timeless Elegant Box,shop front,external,,DC Timeless Elegant Box,,SHP-DTE-EAC,170,,OD200 - Ayesha Centre
0,OD200,,DC Exclusive Box Rose Gold,shop front,external,,DC Exclusive Box Rose Gold,,SHP-EBR-EAC,320,,OD200 - Ayesha Centre
220,OD200,,DC Exclusive Box Gold,shop front ,external,,DC Exclusive Box Gold,,SHP-ESG-EAC,320,,OD200 - Ayesha Centre
0,OD200,,Christmas Fruit Cake Eggless Round,shop front,internal,0,Christmas Fruit Cake Eggless Round,,SHP-FCE-EAC,160,,OD200 - Ayesha Centre
0,OD200,,Five Roses Tea Tall,drink,external,0,Five Roses Tea Tall,,SHP-FRT-LRG,16,,OD200 - Ayesha Centre
0,OD200,,Hot x Buns 6s,shop front,internal,16022,Hot x Buns 6s,,SHP-HBU-EAC,31,,OD200 - Ayesha Centre
0,OD200,,Idhli Pure Butter (4s),platter,internal,60071,Idhli Pure Butter (4s),,SHP-IDH-EACH,37,,OD200 - Ayesha Centre
0,OD200,,Chocolate Lamington 5 pack,shop front,internal,110102,Chocolate Lamington 5 pack,,SHP-LAC-EACH,45,,OD200 - Ayesha Centre
50,OD200,,Ladoo  9 piece,shop front,internal,0,Ladoo 9 piece,,SHP-LAD-EAC,70,,OD200 - Ayesha Centre
0,OD200,,Raspberry Lamington 5 pack,shop front,internal,110101,Raspberry Lamington 5 pack,,SHP-LAR-EACH,45,,OD200 - Ayesha Centre
110,OD200,,DC Large Floral Boxes,shop front,external,,DC Large Floral Boxes,,SHP-LFS-EAC,160,,OD200 - Ayesha Centre
170,OD200,,DC Large Hexagonal Deluxe Sweetmeats 375g,shop front,external,9003,DC Large Hexagonal Deluxe Sweetmeats 375g,,SHP-LHS-375,250,,OD200 - Ayesha Centre
0,OD200,,Madeira,shop front,internal,16023,Madeira,,SHP-MAD-EAC,48,,OD200 - Ayesha Centre
75,OD200,,DC Meduim Floral Box,shop front,external,,DC Meduim Floral Box,,SHP-MFS-EAC,120,,OD200 - Ayesha Centre
90,OD200,,DC Mini Hexagonal Deluxe Sweetmeats 165g,shop front,external,9001,DC Mini Hexagonal Deluxe Sweetmeats 165g,,SHP-MHS-165,140,,OD200 - Ayesha Centre
0,OD200,,Mince Pies,shop front,internal,16024,Mince Pies,,SHP-MIN-EAC,48,,OD200 - Ayesha Centre
0,OD200,,Brown Roti (6s),shop front,internal,16048,Brown Roti (6s),,SHP-MRO-EACH,35,,OD200 - Ayesha Centre
