"ItemCode","Barcode","ItemDescription","Category","ItemCategory","UnitOfMeasure","SellingPrice","CostPrice","IsRetail"
"PLA-VEG-EAC","","Platter Veggy Delights","platter","internal","ea","600.00","0.00","True"
"REP-BRE-EAC","","Bread Slicer Blades","equipment","external","ea","45.00","0.00","True"
"SAV-CCS-EAC","","Crumbed Chicken Samoosa","savoury","internal","ea","12.00","0.00","True"
"SAV-CJF-EAC","","Frozen Cheese And Jalapeno","savoury","internal","ea","15.00","0.00","True"
"SAV-CJR-EAC","","Chicken & Jalapeno Rissoles","savoury","internal","ea","8.00","0.00","True"
"SAV-CSA-EAC","","Chicken Samoosa","savoury","internal","ea","8.00","0.00","True"
"SAV-FCM-EAC","","Frozen Chicken And Mushroom Pie","pie","internal","ea","0.00","0.00","False"
"SAV-FCR-EAC","","Frozen Chicken Sausage Rolls","savoury","internal","ea","15.00","0.00","True"
"SAV-FFI-EAC","","Frozen Fish Cake","savoury","internal","ea","15.00","0.00","True"
"SAV-FIS-EAC","","Fish Cake","savoury","internal","ea","8.00","0.00","True"
"SAV-FJC-EAC","","Frozen Chicken And Jalapeno","savoury","internal","ea","15.00","0.00","True"
"SAV-FKE-EAC","","Frozen Kebabs","savoury","internal","ea","15.00","0.00","True"
"SAV-FMV-EAC","","Frozen Mix Veg Pie","savoury","internal","ea","15.00","0.00","True"
"SAV-FPA-EACH","","Frozen Patha Wheel","savoury","internal","ea","15.00","0.00","True"
"SAV-LMS-EAC","","Lamb Mince Samoosa","savoury","internal","ea","8.00","0.00","True"
"SAV-PAP-EAC","","Puri & Patha (3s)","savoury","internal","ea","0.00","0.00","True"
"SAV-PAS-EAC","","Patha Samoosa","savoury","internal","ea","12.00","0.00","True"
"SAV-PUP-EAC","","Puri Plain","savoury","internal","ea","8.00","0.00","True"
"SAV-RCJ-EAC","","Cheese & Jalapeno Rissoles","savoury","internal","ea","8.00","0.00","True"
"SAV-RRC-EAC","","Roti Roll Chicken","savoury","internal","ea","25.00","0.00","True"
"SAV-RRP-EAC","","Roti Roll Potatoe","savoury","internal","ea","25.00","0.00","True"
"SAV-SAM-EAC","","Samoosa 3s","savoury","internal","ea","20.00","0.00","True"
"SAV-SCC-EAC","","Cheese And Corn Samoosa","savoury","internal","ea","12.00","0.00","True"
"SAV-VED-EAC","","Veda","savoury","internal","ea","0.00","0.00","True"
"SHP - JAL-EACH","9009.0","Jalebi 250g","shop front","external","ea","100.00","70.00","True"
"SHP- BAN-EAC","16055.0","Banana Loaf","shop front","internal","ea","50.00","199.00","True"
"SHP- CRW-EAC","","Roti Chicken Wrap","savoury","internal","ea","20","0.00","True"
"SHP- GUL-1KG","","Gulab Jamun 1kg","shop front","external","ea","280.00","190.00","True"
"SHP- GUL-4S","60001.0","Gulab Jamun 4s Pure Butter","shop front","external","ea","60.00","0.00","True"
"SHP- IDH-32S","","Idhli Platter 32s","platter","internal","ea","350.00","0.00","True"
"SHP- MOL-6S","","DC Sweetmeats Mini Oval Laser Cut Wooden (6s)","shop front","external","ea","170.00","65.00","True"
"SHP- PRW-EAC","","Roti Potatoe Wrap","savoury","internal","ea","15","0.00","True"
"SHP- RAE-EAC","16058.0","Eggless Rainbow Sponge Log","shop front","internal","ea","85.00","0.00","True"
"SHP- SWEE-250G","","DC Sweet Meats Assorted 250g","shop front","external","ea","80.00","62.00","True"
"SHP-AUA-EAC","9008.0","DC Authentic Assorted Sweetmeats 11 pieces","shop front","external","ea","200.00","110.00","True"
"SHP-AUT-EAC","","Authentic Ladoo","shop front","external","ea","160.00","190.00","True"
"SHP-BAN-6S","8080.0","Banana Puri (6s)","shop front","external","ea","70.00","40.00","True"
"SHP-BBS-EAC","","Sweetmeats Boujee Singles","shop front","external","ea","0.00","0.00","True"
"SHP-BCC-EAC","16041.0","Buttercream Christmas cakes","shop front","internal","ea","50.00","0.00","True"
"SHP-BCG-EAC","16042.0","ButterCream Christmas Gateaux","shop front","internal","ea","150.00","0.00","True"
"SHP-BRB-400","30370.0","Bread Brown 400g","shop front","internal","ea","10.00","0.00","True"
"SHP-BRB-400G","","Bread Bunny Loaf 400g","shop front","internal","ea","12.00","0.00","True"
"SHP-BRB-800","13005.0","Sun Bread Brown 800g","shop front","internal","ea","15.00","0.00","True"
"SHP-BRG-EAC","16003.0","Bread Garlic 300g","shop front","internal","ea","29.00","0.00","True"
"SHP-BRO-EAC","","Butter Roti (6s)","shop front","internal","ea","45","0.00","True"
"SHP-BRR-500","16004.0","Bread Tea Ring","shop front","internal","ea","36.00","0.00","True"
"SHP-BRT-500","16005.0","Bread Tea Loaf 500g","shop front ","internal","ea","40.00","0.00","True"
"SHP-BRW-400","30372.0","Bread White 400g","shop front","internal","ea","10.00","0.00","True"
"SHP-BRW-800","13003.0","Sun Bread White 800","shop front","internal","ea","15.00","0.00","True"
"SHP-BSC-EAC","16044.0","Butter Scones (4s)","shop front","internal","ea","42.00","0.00","True"
"SHP-BSP-24S","","Butter Scone Platter 24s","platter","internal","ea","500.00","0.00","True"
"SHP-BTW-500","16007.0","Bread 500g Twist","shop front","internal","ea","19.00","0.00","True"
"SHP-BUN-EAC","16008.0","Buns 100g Soft 6s","shop front","internal","ea","27.00","0.00","True"
"SHP-BUR-1KG","","Burfee 1kg","shop front","internal","ea","300.00","220.00","True"
"SHP-BUR-KGR","","Burfee 9pc","shop front","internal","ea","100.00","72.00","True"
"SHP-BVS-EAC","16009.0","BC Vanilla Swiss Roll","buttercream cake","internal","ea","50.00","0.00","False"
"SHP-CFI-EAC","16015.0","Christmas fruit Cake Round Iced","shop front","internal","ea","140.00","0.00","True"
"SHP-CFP-EAC","16016.0","Christmas Fruit Cake Round Plain","shop front","internal","ea","120.00","0.00","True"
"SHP-CHA-1KG","","Chana Magaj 1kg","shop front","internal","ea","300.00","220.00","True"
"SHP-CHB-04S","30755.0","Chelsea Buns (6s)","shop front","internal","ea","45.00","0.00","True"
"SHP-CHO-PLN","16013.0","Chocolate Gateaux Plain","shop front","internal","ea","28.00","0.00","True"
"SHP-COC-KGR","","Coconut Ice","sweet","internal","ea","0.00","0.00","False"
"SHP-CPN-EAC","16014.0","Carrot and Pecan Nut Slab","shop front","internal","ea","50.00","0.00","True"
"SHP-CRB-06S","16017.0","Cream Buns 6s","shop front","internal","ea","45.00","0.00","True"
"SHP-CRM-EAC","","Christmas Round Mini Cake","shop front","internal","ea","60.00","0.00","True"
"SHP-CRO-06S","16018.0","Rolls 70g Soft Hotdog Cheese 6","shop front","internal","ea","40.00","0.00","True"
"SHP-CSC-EAC","6001651011913.0","Chocolate Sponge Cake","shop front","internal","ea","50.00","0.00","True"
"SHP-CTP-EAC","","Christmas Steamed Pudding","shop front","internal","ea","180.00","0.00","True"
"SHP-CTR-EAC","16020.0","Cocktail Rolls","shop front","internal","ea","30.00","0.00","True"
"SHP-CWP-EAC","16038.0","Christmas Windsor Plain","shop front","internal","ea","140.00","0.00","True"
"SHP-CWS-EAC","16049.0","Christmas Windsor Slice","shop front","internal","ea","110","0.00","True"
"SHP-DBB-EAC","","DC Diwali Bandhani Box","shop front","external","ea","95.00","62.00","True"
"SHP-DDB-EAC","","DC Diwali Designer Biscuit","shop front","external","ea","100.00","0.00","True"
"SHP-DDD-EAC","","DC Diwali Designer Burfee","shop front","external","ea","160.00","220.00","True"
"SHP-DEG-EAC","","DC Diwali Eggless Cake","shop front","internal","ea","60.00","0.00","True"
"SHP-DIB-EACH","","DC Authentic Diya Boxes","shop front","external","ea","200.00","145.00","True"
"SHP-DJA-EAC","","DC Diwali Jalebi","shop front","external","ea","100.00","70.00","True"
"SHP-DLB-EAC","","DC Diwali Large Bag","shop front","external","ea","40.00","77.00","True"
"SHP-DLD-EAC","","DC Diwali Large Designer Box","shop front","external","ea","180.00","115.00","True"
"SHP-DMA-EAC","","DC Diwali Macaroons","shop front","external","ea","100.00","65.00","True"
"SHP-DOP-10S","110103.0","Doughnut Pops 10s","shop front","external","ea","0.00","0.00","True"
"SHP-DPB-EAC","","DC Diwali Peacock Box","shop front","external","ea","80.00","18.00","True"
"SHP-DRO-EAC","16045.0","Dhall Roti (6s)","shop front","external","ea","40.00","0.00","True"
"SHP-DSB-EAC","","DC Diwali Small Bag","shop front","external","ea","30.00","50.00","True"
"SHP-FCE-EAC","","Christmas Fruit Cake Eggless Round","shop front","internal","ea","190.00","0.00","True"
"SHP-FRT-LRG","","Five Roses Tea Tall","drink","external","ea","28.00","0.00","False"
"SHP-FRT-SML","","Five Roses Tea Small","drink","external","ea","23.00","0.00","False"
"SHP-GAT-EAC","16021.0","DC Diwali Gateaux","shop front","internal","ea","0.00","0.00","True"
"SHP-GLC-EAC","","DC Diwali Gold Laser Cut","shop front","external","ea","100.00","0.00","True"
"SHP-HBU-EAC","16022.0","Hot x Buns 6s","shop front","internal","ea","32.00","27.61","True"
"SHP-ICL-LRG","","Iced Coffee Large","drink","internal","ea","40.00","0.00","False"
"SHP-IDH-EACH","60071.0","Idhli Pure Butter (4s)","platter","internal","ea","40.00","0.00","True"
"SHP-JSW-EAC","","Vanilla Jam Swissroll","shop front","internal","ea","0.00","0.00","True"
"SHP-LAC-EACH","110102.0","Chocolate Lamington 5 pack","shop front","internal","ea","45.00","0.00","True"
"SHP-LAD-EAC","","Ladoo 9 piece","shop front","internal","ea","95.00","220.00","True"
"SHP-LAR-EACH","110101.0","Raspberry Lamington 5 pack","shop front","internal","ea","45.00","0.00","True"
"SHP-LEM-EAC","","Lemon Loaf","shop front","internal","ea","60.00","0.00","True"
"SHP-LHS-375","9003.0","DC Large Hexagonal Deluxe Sweetmeats 375g","shop front","external","ea","270.00","0.00","True"
"SHP-LJS-350","9004.0","DC Large Jewels Deluxe Sweetmeats 350g","shop front","external","ea","250.00","0.00","True"
"SHP-LWC-360G","","DC Sweetmeats Lamp Wooden Cut 360g","shop front","external","ea","0.00","0.00","True"
"SHP-MAD-EAC","16023.0","Madeira","shop front","internal","ea","50.00","0.46","True"
"SHP-MHS-165","9001.0","DC Mini Hexagonal Deluxe Sweetmeats 165g","shop front","external","ea","140.00","0.00","True"
"SHP-MIN-EAC","16024.0","Mince Pies","shop front","internal","ea","50.00","0.00","True"
"SHP-MJS-250","9002.0","DC Mini Jewels Deluxe Sweetmeats 250g","shop front","external","ea","180.00","130.00","True"
"SHP-MRO-EACH","16048.0","Brown Roti (6s)","shop front","internal","ea","30.00","0.00","True"
"SHP-NAA-02S","16025.0","Naan 300g 2s","shop front","internal","ea","34.00","0.00","True"
"SHP-NAA-EAC","16026.0","Naan 300g","shop front","internal","ea","20.00","0.00","True"
"SHP-PFC-4S","60074.0","Poli With Fresh Coconut 4s","shop front","external","ea","60.00","0.00","True"
"SHP-POL-EAC","60072.0","Poli (4s)","shop front","external","ea","50.00","7.05","True"
"SHP-PPP-30S","","Puri Patha Platter 30s","shop front","internal","ea","480.00","0.00","True"
"SHP-RAI-EAC","16027.0","Rainbow Sponge Log","shop front","internal","ea","65.00","0.00","True"
"SHP-RAL-EAC","16028.0","Raisin Loaf","shop front","internal","ea","18.00","0.00","True"
"SHP-RBS-SML","","Rooibos Tea Small","drink","internal","ea","0.00","0.00","False"
"SHP-RBT-LRG","","Rooibos Tea Tall","drink","internal","ea","28.00","0.00","False"
"SHP-RJS-595","9006.0","DC Rajasthani Jewel Sweetmeats 595g","shop front","external","ea","360.00","0.00","True"
"SHP-RLC-EAC","","DC Diwali Round Clear Assorted","shop front","external","ea","160.00","120.00","True"
"SHP-ROLL-06S","16029.0","Rolls 60g Soft Hotdog 6s","shop front","internal","ea","18.00","0.00","True"
"SHP-ROLL-12S","16030.0","Rolls 60g Soft Hotdog 12s","shop front","internal","ea","36.00","0.00","True"
"SHP-ROT-EAC","16046.0","Rotis 12s","shpo front","internal","ea","45.00","0.00","False"
"SHP-RWC-265G","","DC Sweetmeats Round Wooden Cut 265G","shop front","external","ea","0.00","0.00","True"
"SHP-RWC-380G","","DC Sweetmeats Rectangle Wooden Cut 380g","shop front","external","ea","0.00","0.00","True"
"SHP-SBB-EACH","","DC Sweetmeats Boujee Burfee","shop front","external","ea","100.00","77.00","True"
"SHP-SBC-EAC","8050.0","Burfee Soji Cake","shop front","internal","ea","130.00","0.00","True"
"SHP-SCF-EAC","16032.0","Scones Fruit 4s","shop front","internal","ea","40.00","0.00","True"
"SHP-SCG-EAC","16034.0","Dome Buttercream Christmas Cake","shop front","internal","ea","40.00","0.00","True"
"SHP-SCO-EAC","16033.0","Scones 4s","shop front","internal","ea","38.00","0.00","True"
"SHP-SDB-EAC","","DC Diwali Small Designer Box","shop front","external","ea","130.00","75.00","True"
"SHP-SGL-EAC","","Sweet Meats Gold Foil Large","shop front","external","ea","140.00","90.00","True"
"SHP-SGS-EAC","","Sweet Meats Gold Foil Small","shop front","external","ea","100.00","65.00","True"
"SHP-SPF-EAC","","Sweet Meats Paisley Gold Foil","shop front","external","ea","150.00","100.00","True"
"SHP-SPO-EACH","60073.0","Soji Poli (5s)","shop front","external","ea","60.00","7.05","True"
"SHP-SSC-EAC","6001651009125.0","Strawberry Sponge Cake","shop front","internal","ea","50.00","0.00","True"
"SHP-STE-EAC","","Eggless Trifle Sponge","shop front","internal","ea","90.00","0.00","True"
"SHP-TLB-EAC","","DC Traingle Lotus Box","shop front","external","ea","210.00","0.00","True"
"SHP-TRI-EAC","16035.0","Trifle Sponge","shop front","internal","ea","30.00","0.00","True"
"SHP-VSA-EACH","","DC Vegan Sweetmeats Assorted Authentic","shop front","external","ea","0.00","0.00","True"
"SHP-WIC-EAC","16037.0","Christmas Windsor iced","shop front","internal","ea","70.00","0.00","True"
"SHP-WIS-EAC","16039.0","Windsor Slab","shop front","internal","ea","0.00","0.00","True"
"SHP-WMV-EAC","16040.0","Windsor Slice","shop front","internal","ea","0.00","0.00","True"
"SNA-CHE-340","6007597000028.0","DIWALI CHEVDA 250G","snack","external","ea","0.00","0.00","False"
"SNA-CHE-EAC","16047.0","Maya Spices Chevda 250g","snack","external","ea","60.00","44.00","False"
"SNA-KMU-EAC","6009659190678.0","Kashmiri Murkoo","snack","external","ea","25.00","9.00","False"
"SNA-KNP-EAC","","Kara Nichhas Peanuts","snack","external","ea","7.00","0.00","False"
"SNA-LMP-EAC","13007.0","Murkoo Extra Large Plain","snack","external","ea","50.00","23.00","False"
"SNA-LMS-EAC","","Murkoo Extra Large","snack","external","ea","50.00","23.00","False"
"SNA-MOC-EAC","6001651026986.0","Murkoo Original Crunch","snack","external","ea","30.00","0.00","False"
"SNA-MSF-EAC","30781.0","Murkoo sticks flavoured","snack","external","ea","20.00","0.00","False"
"SNA-MUS-EAC","5010.0","Murkoo Sticks","snack","external","ea","20.00","7.50","False"
"SNA-NUT-60G","6002849000177.0","ralphies nutties 60g","snack","external","ea","7.00","0.00","False"
"SNA-NUT-EAC","5013.0","Nuts","ingredient","external","ea","0.00","0.00","False"
"SNA-OATS-EAC","","Fine Oats","ingredient","external","kg","0.00","0.00","False"
"SNA-PGA-EAC","4001.0","Papdi Ganthiya","snack","external","ea","45.00","25.00","False"
"SNA-PNM-EAC","30491.0","PNS Murkoo","snack","external","ea","11.80","9.00","False"
"SNA-PNM-EAC","30491.0","PNS Murkoo","snack","external","ea","11.80","9.00","False"
"snA-PNM-EAC","6009634280431.0","Serve and Nuts 400g","snack","external","ea","11.80","9.00","False"
"SNA-PNT-EAC","6002415000501.0","PNS Traditional Murkoo","snack","external","ea","9.50","7.40","False"
"SNA-SAN-EAC","","Serv & Nuts","snack","external","ea","20.00","6.00","False"
"SNA-SGA-EAC","","Soft Gantia","snack","external","ea","55.00","0.00","False"
"SNA-SUS-EAC","6009708771438.0","Sugar Sticks","snack","external","ea","13.00","7.50","False"
"SNA-TMU-EAC","5011.0","Tub Murkoo","snack","external","ea","0.00","0.00","False"
"SPI-BPE-KGR","","Spice- Whole Black Pepper","ingredient","external","kg","","0.00","False"
"SPI-CIB-EAC","","Spice Cook In Bag","ingredient","external","kg","","0.00","False"
"SPI-CIS-EAC","","Spice - Cinnamon Sticks","ingredient","external","kg","","0.00","False"
"SPI-DHA-KGR","","Spice- Dhania Powder","ingredient","external","kg","","180.00","False"
"SPI-GAR-KGR","","Spice-Garum Masala","ingredient","external","kg","","300.00","False"
"SPI-GIN-KGR","","Ginger & Garlic","ingredient","external","kg","","78.26","False"
"SPI-JEE-KGR","","Spice - Mayas Jeera Powder","ingredient","external","kg","","110.00","False"
"SPI-JEP-KGR","","Spice Jeera Powder","ingredient","external","kg","","0.00","False"
"SPI-KNO-EAC","","Spice- Knorrx Mutton Flavour 12s","ingredient","external","kg","","0.00","False"
"SPI-MAS-KGR","","Spice- Chilli Powder","ingredient","external","kg","","0.00","False"
"SPI-MIN-EAC","","Spice - Mint","ingredient","external","kg","","0.00","False"
"SPI-MIX-KGR","","Spice- Mayas Mixed Masala","ingredient","external","kg","","150.00","False"
"SPI-MSM-KGR","","Manilal Special Mix Masala","ingredient","external","kg","","0.00","False"
"SPI-NAN-KGR","","Nandos Sauce","ingredient","external","lt","0.00","0.00","False"
"SPI-NOL-KGR","","Nola Mayonaise","ingredient","external","kg","","0.00","False"
"SPI-PAR-EAC","","Parsley","ingredient","external","kg","","0.00","False"
"SPI-SVS-100G","","SVS Spices 100g","ingredient","external","kg","","0.00","False"
"SPI-SVS-50G","","SVS Spices 50g","ingredient","external","kg","","0.00","False"
"SPI-THY-EACH","","Spice - Fresh Thyme","ingredient","external","kg","","0.00","False"
"SPI-TUM-KGR","","Spice Tumeric","ingredient","external","kg","","80.00","False"
"SRC-CHO-CRE","","Choc Cream -20 Fig On Base","miscellaneous","internal","kg","0.00","0.00","False"
"SRN-AER-022","","Aeroplane Cake 22 in Plastic Icing and B/C","novelty","internal","ea","0.00","0.00","True"
"SRN-ANI-016","","16 Buttercream Animal Farm","novelty","internal","ea","0.00","0.00","True"
"SRN-BCE-020","","BD20 Buttercream Eggless Cake","buttercream square ","internal","ea","1,040.00","0.00","False"
"SRN-BCR-022","","BC 22 Cut out Figure","buttercream figure","internal","ea","0.00","0.00","False"
"SRN-BIB-016","","16 Buttercream Eggless Bible Cake","novelty","internal","ea","0.00","0.00","True"
"SRN-BIB-020","","20 Fresh Cream Egless Bible Cake","novelty","internal","ea","0.00","0.00","True"
"SRN-BMW-014","","14 Sponge in plastic icing with BMW sign","novelty","internal","ea","0.00","0.00","True"
"SRN-BRE-016","","Buttercream Round Eggless with Baby","novelty","internal","ea","0.00","0.00","True"
"SRN-BSC-016","","BD 16Buttercream with baby grower in PI","novelty","internal","ea","0.00","0.00","True"
"SRN-BYK-022","","22 Motorbike on Base with Plastic icing","novelty","internal","ea","0.00","0.00","True"
"SRN-CML-016","","Caramel Spread only - on 16","miscellaneous","internal","ea","0.00","0.00","False"
"SRN-CRM-016","","Cream colour cream only - 16","miscellaneous","internal","ea","100.00","0.00","False"
"SRN-DAI-020","","20 Buttercream with Piped Daisies","novelty","internal","ea","0.00","0.00","True"
"SRN-DBF-020","","20 BC Double Base With Double Figure","novelty","internal","ea","0.00","0.00","True"
"SRN-DIA-020","","20 Round PI Diamond pattern & Daisies","novelty","internal","ea","0.00","0.00","True"
"SRN-DOL-016","","16 Doll Cake in Plastic Icing no base","novelty","internal","ea","0.00","0.00","True"
"SRN-FCE-020","","BD 20 Fresh Cream Eggless cake","freshcream square eggless","internal","ea","1,120.00","0.00","False"
"SRN-FIG-020","","Buttercream Eggless Figure on base 20","buttercream figure","internal","ea","0.00","0.00","False"
"SRN-FOB-020","","20 FC Fig on Base with Choc Flakes","novelty","internal","ea","0.00","0.00","True"
"SRN-HBS-020","","Hugo Boss Suitcase Belt 20 in Plastic Icing","novelty","internal","ea","0.00","0.00","True"
"SRN-JAM-012","","Strawberry Jam only - 12","miscellaneous","internal","ea","100.00","0.00","False"
"SRN-JAM-012","","Strawberry Jam only - 12","miscellaneous","internal","ea","100.00","0.00","False"
"SRN-JAM-014","","Strawberry Jam only - 14","miscellaneous","internal","ea","120.00","0.00","False"
"SRN-JAM-014","","Strawberry Jam only - 14","miscellaneous","internal","ea","120.00","0.00","False"
"SRN-JAM-016","","Strawberry Jam only - 16","miscellaneous","internal","ea","140.00","0.00","False"
"SRN-JAM-18","","Strawberry Jam Only-18","miscellaneous","internal","ea","220.00","0.00","False"
"SRN-JAM-20","","Strawberry Jam Only-20","miscellenous","internal","ea","220.00","0.00","False"
"SRN-LIV-022","","22 PI Liverpool with Scarf and Boots","novelty","internal","ea","0.00","0.00","True"
"SRN-LVB-016","","Louis Vittone Bag 16 in Plastic Icing","novelty","internal","ea","0.00","0.00","True"
"SRN-PAD-016","","40*50 B/C cake with Ipad in PI + pic","novelty","internal","ea","0.00","0.00","True"
"SRN-PAI-EAC","","Painting on Roses","miscellaneous","internal","ea","5.00","0.00","False"
"SRN-PEA-014","","Peach Slices Only 14","miscellaneous","internal","ea","75.00","0.00","False"
"SRN-PID-014","","BD14' Round covered in plastic icing and daisies","novelty","internal","ea","","0.00","True"
"SRN-PLI-012","","Plastic Icing Covering Only 12","miscellaneous","internal","ea","500.00","0.00","False"
"SRN-PLI-016","","Plastic Icing Covering Only 16","miscellenous","internal","ea","500.00","0.00","False"
"SRN-PLI-016","","Plastic Icing Covering Only 16","miscellenous","internal","ea","500.00","0.00","False"
"SRN-PLR-016","","Plastic Icing 16 round with musical notes","novelty","internal","ea","0.00","0.00","True"
"SRN-ROA-014","","14 Buttercream with Plastic icing Road","novelty","internal","ea","0.00","0.00","True"
"SRN-SSC-016","","16 BC S/Berry Short/C Figurine-PI","novelty","internal","ea","0.00","0.00","True"
"SRN-STA-2TI","","BD2 Tier Stack Sponge- Plastic Icing-12&14","novelty","internal","ea","2,500.00","0.00","True"
"SRN-STA-2TI","","BD2 Tier Stack Sponge- Plastic Icing-12&14","novelty","internal","ea","2,500.00","0.00","True"
"SWE-ALC-EACH","","Almond Cones","sweet","external","ea","35.00","22.00","False"
"SWE-BOR-EAC","6009625510592.0","Masala Bor","sweet","external","ea","6.00","0.00","False"
"SWE-CAC-EACK","","Cashew Cones","sweet","external","ea","16.00","10.00","False"
"SWE-CCC-EAC","1017.0","Chocolate Coconut Cluster","sweet","external","ea","11.00","8.00","False"
"SWE-CCD-EAC","6009614200985.0","Caruchi Candy Dates","sweet","external","ea","6.80","4.40","False"
"SWE-CFW-EAC","10030.0","China fruit sweet","sweet","external","ea","2.50","1.25","False"
"SWE-CHF-EAC","6009625510615.0","China Fruit","sweet","external","ea","5.50","0.00","False"
"SWE-CHI-EAC","6001200000016.0","Chicks Violet","sweet","external","ea","13.00","9.33","False"
"SWE-CMM-EAC","30482.0","Choc Marshmallow","sweet","external","ea","14.00","9.38","False"
"SWE-CNI-EAC","30608.0","Coconut Ice","sweet","external","ea","6.80","4.40","False"
"SWE-CNW-EAC","6009614200046.0","Coconut Wheel","coconut wheel","external","ea","15.00","11.20","False"
"SWE-COI-EAC","","Coconut ice small","sweet","external","ea","3.50","1.25","False"
"SWE-CPC-EAC","6009614200008.0","Chocolate Peanut Cluster","sweet","external","ea","11.00","8.00","False"
"SWE-CRO-EAC","6009614200558.0","Chocolate Rocher","sweet","external","ea","8.00","0.00","False"
"SWE-CRO-EAC","6009614200558.0","Chocolate Rocher","sweet","external","ea","8.00","0.00","False"
"SWE-CSP-EAC","8850632605164.0","Sour Punk Cola","sweet","external","ea","13.00","0.00","False"
"SWE-FIG-EAC","6009625510608.0","Masala Figs","sweet","external","ea","10.00","5.50","False"
"SWE-KIT-EAC","","Kitkat 135g","sweet","external","ea","0.00","0.00","False"
"SWE-MES-EAC","1024.0","Mebos Sweets","sweet","external","ea","5.00","3.00","False"
"SWE-PAA-EAC","","Paan Cones","sweet","external","ea","0.00","0.00","False"
"SWE-PBS-EAC","","Peanut Brittle Slabs Singles","sweet","external","ea","7.00","20.00","False"
"SWE-PEC-EAC","","Peanut Cones","sweet","external","ea","0.00","0.00","False"
"SWE-PNB-EAC","6004796000941.0","peanut brittle","sweet","external","ea","0.00","0.00","False"
"SWE-PNB-EACH","6009633420525.0","Peanut Brittle Slab 10s","sweet","external","ea","60.00","23.00","False"
"SWE-PNP-EACH","6009663420594.0","Peanut Brittle Pieces","sweet","external","ea","20.00","11.00","False"
"SWE-SAB-EACH","","Almond Bar 40g single","sweet","external","ea","18.00","11.00","False"
"SWE-SCB-EAC","","Cashew Bar 40g single","sweet","external","ea","18.00","11.00","False"
"SWE-SPA-EAC","8850632605140.0","Sour Punk Apple","sweet","external","ea","13.00","7.70","False"
"SWE-SPB-EAC","6009663420938.0","Sesame Brittle Pieces","sweet","external","ea","18.00","0.00","False"
"SWE-SPS-EAC","8850632603566.0","Sour Punk","sweet","external","ea","13.00","7.70","False"
"SWE-SSB-EAC","6009625510714.0","Sweet & Sour Bor","sweet","external","ea","8.00","6.00","False"
"SWE-SSF-EAC","6009625510721.0","Sweet & Sour Figs","sweet","external","ea","10.00","8.80","False"
"SWE-TOA-EAC","1033.0","Toasted Jabs","sweet","external","ea","5.50","4.10","False"
"SWE-WHI-EAC","","Whispers 200g","ingredient","external","kg","","49.56","False"
"VEG -ONI-KGR","","Onions","ingredient","external","kg","0.00","0.00","False"
"VEG- POT-KGR","","Potatoes","ingredient","external","kg","0.00","0.00","False"
"VEG-CHI-KGR","","Green Chillies","ingredient","external","kg","","0.00","False"
"VEG-MUS-KGR","","Mushrooms","ingredient","external","kg","0.00","0.00","False"
"Water","","Water","ingredient","external","lt","","0.00","False"
"XBF-BAN-EAC","30094.0","Fruit Banana","ingredient","external","kg","","1.00","False"
"XBF-BAN-KGR","","Banana Essence","ingredient","external","lt","","211.28","False"
"XBF-CAR-KGR","30335.0","Carrots","ingredients","external","kg","0.00","0.00","False"
"XBF-CHL-KGR","30084.0","Chellies Red Alpine","ingredient","external","kg","","40.90","False"
"XBF-COC-KGR","30634.0","Coconut","ingredients","external","kg","0.00","0.00","False"
"XBF-CUT-KGR","30086.0","Fruit Cut Peel","ingredient","external","kg","","64.21","False"
"XBF-FMX-KGR","30089.0","Fruit Mix (Chipkins)","ingredient","external","kg","","26.38","False"
"XBF-PDA-KGR","","Pitted Dates","ingredient","external","kg","","0.00","False"
"XBF-PIE-KGR","30092.0","Fruit Pie Apples","ingredient","external","kg","","16.40","False"
"XBF-RWC-KGR","30669.0","Red Whole Cherries","ingredient","external","kg","","71.21","False"
"XBR-BEB-1KGR","","Berries Blend","ingredient","external","kg","","67.65","False"
"XBR-MDF-1KGR","","Mango Diced Fruit","ingredient","external","kg","","97.92","False"
"XBR-PEA-KGR","","Peach Slices","ingredient","external","kg","0.00","0.00","False"
"XBR-TOM-KGR","","Tomatoe Paste 3.06kg","ingredient","external","kg","","0.00","False"
"XCH-BAR-EAC","","Chocolate Bar One","exotic cakes","internal","","0.00","0.00","True"
"XCH-CCB-KGR","30158.0","Chocolate Choco Blocks","ingredient","external","kg","","48.95","False"
"XCH-CCM-KGR","30157.0","Chocolate Chockex Chips Milk","ingredient","external","kg","","66.66","False"
"XCH-CCW-KGR","30159.0","Chocolate Chockex Chips White","ingredient","external","kg","","66.57","False"
"XCH-CHO-KGR","30156.0","Choc milk block","ingredient","external","kg","0.00","0.00","False"
"XCH-POW-KGR","30238.0","Powder Cocoa","ingredient","external","kg","","125.84","False"
"XCH-TIN-KG","","Tin Glide 5kg","ingredient","external","kg","","55.62","False"
"XCH-VER-KGR","30163.0","Vermicelli Chocolate","ingredients","external","kg","","52.04","False"
"XCH-WCH-KGR","","Choc Milk Block White","ingredient","external","kg","0.00","0.00","False"
"XCO-AES-LTR","","Aniseed Essence","ingredients","external","lt","","123.57","False"
"XCO-BCR-KGR","","Bread Crumbs","ingredient","external","kg","","210.55","False"
"XCO-BLA-KGR","30225.0","Black Jack","ingredient","external","kg","","41.74","False"
